Index,Activation,Critical accuracy,Critical error,Lambda,Nodes,Regularization,Sample size,Test accuracy,Test error,Train accuracy,Train error
27,sigmoid,69.49666666666667,0.5027854216119337,0.001,10.0,l1,10000.0,59.13125,0.5098541984608544,58.54,0.5095341821133457
69,sigmoidsigmoid,68.67,0.5949955598950254,0.001,100.0,l2,10000.0,57.96,0.5971644411261232,57.44,0.5974864134627998
5,sigmoid,68.55333333333334,0.3226605828944614,0.1,50.0,,10000.0,74.615,0.3216589938171353,79.12,0.30421277102316036
7,sigmoid,68.30333333333334,0.32207735421013023,0.01,100.0,,10000.0,76.26375,0.31554488996472924,80.84,0.29644342713243377
15,sigmoidsigmoid,67.50333333333334,0.33892268090030586,0.001,100.0,,10000.0,55.35875,0.34366116029231614,54.61,0.3439390540855544
8,sigmoid,67.16000000000001,0.3215600670901015,0.1,100.0,,10000.0,75.72375,0.31291351041778226,80.96000000000001,0.29088212293849414
62,sigmoid,66.76333333333334,0.36506790524449345,0.1,100.0,l2,10000.0,54.07,0.37097972012002944,53.24,0.37033567192770805
49,sigmoidsigmoidsigmoid,66.66666666666667,0.3601682071322213,0.01,50.0,l1,10000.0,53.97125,0.36660960323020453,52.9,0.36715313368305547
59,sigmoid,66.66666666666667,0.3506354422475384,0.1,50.0,l2,10000.0,53.97125,0.3570309542863131,52.9,0.3574544093342956
63,sigmoidsigmoid,66.66666666666667,0.3627492723215464,0.001,10.0,l2,10000.0,53.97125,0.37019439362100454,52.9,0.3708194753076611
53,sigmoidsigmoidsigmoid,66.66666666666667,4.830519049817763,0.1,100.0,l1,10000.0,53.97125,4.840210700322151,52.9,4.841028489992097
52,sigmoidsigmoidsigmoid,66.66666666666667,0.38467228444566504,0.01,100.0,l1,10000.0,53.97125,0.39049729296638064,52.9,0.39098881211393244
51,sigmoidsigmoidsigmoid,66.66666666666667,2.212660148852118,0.001,100.0,l1,10000.0,53.97125,2.2225534329045185,52.9,2.2233881957454913
50,sigmoidsigmoidsigmoid,66.66666666666667,2.4563152153567978,0.1,50.0,l1,10000.0,53.97125,2.463645622609415,52.9,2.464264168575645
56,sigmoid,66.66666666666667,0.34048217677290393,0.1,10.0,l2,10000.0,53.97125,0.3476548454180466,52.9,0.34819674605588136
68,sigmoidsigmoid,66.66666666666667,0.3501772085535881,0.1,50.0,l2,10000.0,53.97125,0.356896161608751,52.9,0.3574631094364051
64,sigmoidsigmoid,66.66666666666667,0.47036417686643067,0.01,10.0,l2,10000.0,53.97125,0.47774170903816887,52.9,0.47836095905670845
65,sigmoidsigmoid,66.66666666666667,0.3401821070810757,0.1,10.0,l2,10000.0,53.97125,0.3473854519179207,52.9,0.3479932765320719
66,sigmoidsigmoid,66.66666666666667,0.4664353127512733,0.001,50.0,l2,10000.0,53.97125,0.47288318979805327,52.9,0.47331771290340946
67,sigmoidsigmoid,66.66666666666667,1.0155765593779782,0.01,50.0,l2,10000.0,53.97125,1.0219907711498857,52.9,1.022520840737437
47,sigmoidsigmoidsigmoid,66.66666666666667,0.7462218237605939,0.1,10.0,l1,10000.0,53.97125,0.7534011885159135,52.9,0.7540069893884536
70,sigmoidsigmoid,66.66666666666667,1.739947223681868,0.01,100.0,l2,10000.0,53.97125,1.746995291795355,52.9,1.7474505981005959
71,sigmoidsigmoid,66.66666666666667,0.3629583071565328,0.1,100.0,l2,10000.0,53.97125,0.36922151073716464,52.9,0.36974999951782866
72,sigmoidsigmoidsigmoid,66.66666666666667,0.36281575403752525,0.001,10.0,l2,10000.0,53.97125,0.37017857611762106,52.9,0.37079984770278995
73,sigmoidsigmoidsigmoid,66.66666666666667,0.47255638120088755,0.01,10.0,l2,10000.0,53.97125,0.4799285552342249,52.9,0.48055059377796755
74,sigmoidsigmoidsigmoid,66.66666666666667,0.34027120271500627,0.1,10.0,l2,10000.0,53.97125,0.3474335989756092,52.9,0.3480379680320009
75,sigmoidsigmoidsigmoid,66.66666666666667,0.46936017197705504,0.001,50.0,l2,10000.0,53.97125,0.4772506940653599,52.9,0.4779172174234346
76,sigmoidsigmoidsigmoid,66.66666666666667,1.0363829411017047,0.01,50.0,l2,10000.0,53.97125,1.0425010223269398,52.9,1.043016609614792
77,sigmoidsigmoidsigmoid,66.66666666666667,0.35262262524194693,0.1,50.0,l2,10000.0,53.97125,0.35752638759471517,52.9,0.35794017120543314
78,sigmoidsigmoidsigmoid,66.66666666666667,0.6176332907738674,0.001,100.0,l2,10000.0,53.97125,0.6236113653282251,52.9,0.6241069045560125
79,sigmoidsigmoidsigmoid,66.66666666666667,1.8203019010157715,0.01,100.0,l2,10000.0,53.97125,1.8264286175472932,52.9,1.8269417024253989
48,sigmoidsigmoidsigmoid,66.66666666666667,1.2199654806970164,0.001,50.0,l1,10000.0,53.97125,1.2275354664757503,52.9,1.2281742872238832
40,sigmoidsigmoid,66.66666666666667,0.35834469919174916,0.01,50.0,l1,10000.0,53.97125,0.3658076573856159,52.9,0.36643738811251747
46,sigmoidsigmoidsigmoid,66.66666666666667,0.34204681272629606,0.01,10.0,l1,10000.0,53.97125,0.34919133418861414,52.9,0.34979419495462616
19,sigmoidsigmoidsigmoid,66.66666666666667,0.33782265352935953,0.01,10.0,,10000.0,53.97125,0.34511707298155087,52.9,0.34573269478445784
25,sigmoidsigmoidsigmoid,66.66666666666667,0.3382353379252168,0.01,100.0,,10000.0,53.97125,0.3451176454175474,52.9,0.3456984466180439
24,sigmoidsigmoidsigmoid,66.66666666666667,0.3380279309703698,0.001,100.0,,10000.0,53.97125,0.34511386947832,52.9,0.3457042955724271
23,sigmoidsigmoidsigmoid,66.66666666666667,0.33799961226008746,0.1,50.0,,10000.0,53.97125,0.34513092312606,52.9,0.345730629331597
22,sigmoidsigmoidsigmoid,66.66666666666667,0.33842154143158926,0.01,50.0,,10000.0,53.97125,0.3451718896986479,52.9,0.34573768762677476
21,sigmoidsigmoidsigmoid,66.66666666666667,0.3351057056067368,0.001,50.0,,10000.0,53.97125,0.34499318459245054,52.9,0.34582959152182186
20,sigmoidsigmoidsigmoid,66.66666666666667,0.3379552275015064,0.1,10.0,,10000.0,53.97125,0.3451280074177664,52.9,0.3457336947345861
18,sigmoidsigmoidsigmoid,66.66666666666667,0.33796271845911285,0.001,10.0,,10000.0,53.97125,0.3451282306007799,52.9,0.3457333767098826
45,sigmoidsigmoidsigmoid,66.66666666666667,0.5068932029923969,0.001,10.0,l1,10000.0,53.97125,0.5141246352550534,52.9,0.5147348133617756
14,sigmoidsigmoid,66.66666666666667,0.3380539410005844,0.1,50.0,,10000.0,53.97125,0.34492010457236005,52.9,0.3454061388432381
13,sigmoidsigmoid,66.66666666666667,0.33719419366054915,0.01,50.0,,10000.0,53.97125,0.34493426982631026,52.9,0.3454903804767918
12,sigmoidsigmoid,66.66666666666667,0.33852082311921383,0.001,50.0,,10000.0,53.97125,0.34499920349106555,52.9,0.3455074226123279
11,sigmoidsigmoid,66.66666666666667,0.33803913938425556,0.1,10.0,,10000.0,53.97125,0.3451358119276306,52.9,0.34573440696004454
10,sigmoidsigmoid,66.66666666666667,0.3380158954659694,0.01,10.0,,10000.0,53.97125,0.345131449854234,52.9,0.345723840695372
9,sigmoidsigmoid,66.66666666666667,0.33776504172620697,0.001,10.0,,10000.0,53.97125,0.34510506170770777,52.9,0.3457329188392159
26,sigmoidsigmoidsigmoid,66.66666666666667,0.3373746651528704,0.1,100.0,,10000.0,53.97125,0.34507364513262284,52.9,0.3456963444217746
28,sigmoid,66.66666666666667,0.341830636063919,0.01,10.0,l1,10000.0,53.97125,0.34912635063476294,52.9,0.34974197031777343
29,sigmoid,66.66666666666667,0.7399838658241167,0.1,10.0,l1,10000.0,53.97125,0.747491942818926,52.9,0.7481254070856616
31,sigmoid,66.66666666666667,0.35712649426912374,0.01,50.0,l1,10000.0,53.97125,0.3650717792049753,52.9,0.3657422103571231
32,sigmoid,66.66666666666667,2.3367293310439794,0.1,50.0,l1,10000.0,53.97125,2.3442590862067245,52.9,2.34489450568263
34,sigmoid,66.66666666666667,0.3776096541204486,0.01,100.0,l1,10000.0,53.97125,0.3851619452120953,52.9,0.3857992132856517
35,sigmoid,66.66666666666667,4.338724078746799,0.1,100.0,l1,10000.0,53.97125,4.3462041477914575,52.9,4.346835281672801
36,sigmoidsigmoid,66.66666666666667,0.5051161570998483,0.001,10.0,l1,10000.0,53.97125,0.5122515683957207,52.9,0.5128551665006663
37,sigmoidsigmoid,66.66666666666667,0.3417962429785534,0.01,10.0,l1,10000.0,53.97125,0.3491764522191418,52.9,0.3497992005191547
38,sigmoidsigmoid,66.66666666666667,0.7363880987690089,0.1,10.0,l1,10000.0,53.97125,0.7435134643597685,52.9,0.7441147087366174
39,sigmoidsigmoid,66.66666666666667,1.2005733806056496,0.001,50.0,l1,10000.0,53.97125,1.2078773927889344,52.9,1.2084755146763315
41,sigmoidsigmoid,66.66666666666667,2.401775011502686,0.1,50.0,l1,10000.0,53.97125,2.4088983084457642,52.9,2.4094993781757554
42,sigmoidsigmoid,66.66666666666667,2.1081416044992047,0.001,100.0,l1,10000.0,53.97125,2.1179929955387324,52.9,2.118778404531649
43,sigmoidsigmoid,66.66666666666667,0.38156840165091277,0.01,100.0,l1,10000.0,53.97125,0.3878334213581999,52.9,0.388362069020713
44,sigmoidsigmoid,66.66666666666667,4.603607839587474,0.1,100.0,l1,10000.0,53.97125,4.60935116399435,52.9,4.609835790683288
80,sigmoidsigmoidsigmoid,66.66666666666667,0.36156133310539745,0.1,100.0,l2,10000.0,53.97125,0.37048799469335686,52.9,0.3712412339451919
1,sigmoid,65.07333333333334,0.3360936189781592,0.01,10.0,,10000.0,67.855,0.34204069106765467,68.54,0.3396052063466394
54,sigmoid,64.64333333333333,0.36227160904674993,0.001,10.0,l2,10000.0,66.92,0.3676375918676509,67.47,0.36642607196879073
